"","tail_num","sum_airtime","num_flights","airline","total_delay","n_delays","avg_airtime","avg_delay","pct_delay","Top25pct_AA","Top25pct_BA","Bottom25pct_AA","Bottom25pct_BA"
"879",N741UW,20362,242,AA,840,70,84.1404958677686,3.47107438016529,0.289256198347107,FALSE,FALSE,FALSE,FALSE
"1136",N124US,20362,202,AA,1484,62,100.80198019802,7.34653465346535,0.306930693069307,FALSE,FALSE,FALSE,FALSE
"934",N863NN,20354,147,AA,1390,55,138.462585034014,9.45578231292517,0.374149659863946,FALSE,FALSE,FALSE,FALSE
"737",N332NW,20344,163,BA,1368,68,124.80981595092,8.39263803680982,0.417177914110429,FALSE,FALSE,FALSE,TRUE
"921",N501AA,20329,238,AA,3200,111,85.4159663865546,13.4453781512605,0.466386554621849,FALSE,FALSE,FALSE,FALSE
"108",N556NW,20310,141,BA,1488,68,144.042553191489,10.5531914893617,0.482269503546099,FALSE,FALSE,FALSE,TRUE
"441",N964DL,20280,316,BA,2114,93,64.1772151898734,6.68987341772152,0.294303797468354,FALSE,FALSE,FALSE,TRUE
"253",N965TW,20278,242,AA,1613,83,83.7933884297521,6.66528925619835,0.34297520661157,FALSE,FALSE,FALSE,FALSE
"1223",N854NN,20252,139,AA,1211,57,145.697841726619,8.71223021582734,0.410071942446043,FALSE,FALSE,FALSE,FALSE
"1082",N831NN,20238,156,AA,2163,66,129.730769230769,13.8653846153846,0.423076923076923,FALSE,FALSE,FALSE,FALSE
"397",N816NN,20229,146,AA,641,54,138.554794520548,4.39041095890411,0.36986301369863,FALSE,FALSE,FALSE,FALSE
"576",N961DL,20226,303,BA,685,79,66.7524752475248,2.26072607260726,0.260726072607261,FALSE,FALSE,FALSE,TRUE
"1454",N801NN,20226,153,AA,947,56,132.196078431373,6.18954248366013,0.366013071895425,FALSE,FALSE,FALSE,FALSE
"241",N984DL,20180,312,BA,660,100,64.6794871794872,2.11538461538462,0.320512820512821,FALSE,FALSE,FALSE,TRUE
"753",N961UW,20137,279,AA,2384,92,72.1756272401434,8.54480286738351,0.329749103942652,FALSE,FALSE,FALSE,FALSE
"1191",N118US,20107,216,AA,2334,75,93.087962962963,10.8055555555556,0.347222222222222,FALSE,FALSE,FALSE,FALSE
"882",N965UW,20094,306,AA,2965,110,65.6666666666667,9.68954248366013,0.359477124183007,FALSE,FALSE,FALSE,FALSE
"858",N927DN,20090,247,BA,1691,75,81.336032388664,6.84615384615385,0.303643724696356,FALSE,FALSE,FALSE,TRUE
"1000",N818NN,20080,168,AA,1546,65,119.52380952381,9.20238095238095,0.386904761904762,FALSE,FALSE,FALSE,FALSE
"965",N957UW,20076,334,AA,3544,129,60.1077844311377,10.6107784431138,0.38622754491018,FALSE,FALSE,FALSE,FALSE
"620",N966TW,20073,254,AA,1047,94,79.0275590551181,4.12204724409449,0.37007874015748,FALSE,FALSE,FALSE,FALSE
"1245",N656AW,20043,227,AA,1666,98,88.295154185022,7.33920704845815,0.431718061674009,FALSE,FALSE,FALSE,FALSE
"447",N909DE,20039,304,BA,535,72,65.9177631578947,1.75986842105263,0.236842105263158,FALSE,FALSE,FALSE,TRUE
"1043",N723UW,20010,218,AA,1399,67,91.7889908256881,6.41743119266055,0.307339449541284,FALSE,FALSE,FALSE,FALSE
"1400",N692DL,19987,146,BA,1766,65,136.897260273973,12.0958904109589,0.445205479452055,FALSE,FALSE,FALSE,TRUE
"176",N967UW,19971,315,AA,2926,115,63.4,9.28888888888889,0.365079365079365,FALSE,FALSE,FALSE,FALSE
"1060",N107US,19963,221,AA,1633,67,90.3303167420815,7.38914027149321,0.30316742081448,FALSE,FALSE,FALSE,FALSE
"1272",N843NN,19956,149,AA,4841,69,133.93288590604,32.489932885906,0.463087248322148,FALSE,FALSE,FALSE,FALSE
"350",N844NN,19941,147,AA,1934,74,135.65306122449,13.156462585034,0.503401360544218,FALSE,FALSE,FALSE,FALSE
"931",N853NN,19930,137,AA,2053,53,145.474452554745,14.985401459854,0.386861313868613,FALSE,FALSE,FALSE,FALSE
"1405",N858NN,19839,136,AA,1085,47,145.875,7.97794117647059,0.345588235294118,FALSE,FALSE,FALSE,FALSE
"192",N661AW,19817,192,AA,4869,95,103.213541666667,25.359375,0.494791666666667,FALSE,FALSE,FALSE,FALSE
"134",N805NN,19784,154,AA,3129,62,128.467532467532,20.3181818181818,0.402597402597403,FALSE,FALSE,FALSE,FALSE
"16",N944UW,19776,291,AA,4850,128,67.9587628865979,16.6666666666667,0.439862542955326,FALSE,FALSE,FALSE,FALSE
"666",N945UW,19753,292,AA,2465,105,67.6472602739726,8.44178082191781,0.35958904109589,FALSE,FALSE,FALSE,FALSE
"1197",N827AW,19707,171,AA,-458,48,115.245614035088,-2.67836257309942,0.280701754385965,FALSE,FALSE,FALSE,FALSE
"1752",N3756,19691,145,BA,-125,44,135.8,-0.862068965517241,0.303448275862069,FALSE,FALSE,FALSE,TRUE
"1608",N112US,19685,226,AA,1816,73,87.1017699115044,8.03539823008849,0.323008849557522,FALSE,FALSE,FALSE,FALSE
"182",N918DH,19640,232,BA,1787,86,84.6551724137931,7.70258620689655,0.370689655172414,FALSE,FALSE,FALSE,TRUE
"696",N814NN,19575,149,AA,2764,73,131.375838926175,18.5503355704698,0.48993288590604,FALSE,FALSE,FALSE,FALSE
"897",N841NN,19565,143,AA,3338,64,136.818181818182,23.3426573426573,0.447552447552448,FALSE,FALSE,FALSE,FALSE
"281",N117UW,19560,223,AA,3079,78,87.7130044843049,13.8071748878924,0.349775784753363,FALSE,FALSE,FALSE,FALSE
"139",N849NN,19528,155,AA,2076,63,125.987096774194,13.3935483870968,0.406451612903226,FALSE,FALSE,FALSE,FALSE
"370",N669DN,19523,152,BA,1856,75,128.440789473684,12.2105263157895,0.493421052631579,FALSE,FALSE,FALSE,TRUE
"699",N108UW,19508,212,AA,1364,71,92.0188679245283,6.43396226415094,0.334905660377358,FALSE,FALSE,FALSE,FALSE
"1099",N810NN,19491,156,AA,474,55,124.942307692308,3.03846153846154,0.352564102564103,FALSE,FALSE,FALSE,FALSE
"485",N702UW,19468,225,AA,1706,75,86.5244444444444,7.58222222222222,0.333333333333333,FALSE,FALSE,FALSE,FALSE
"730",N949UW,19457,302,AA,2005,111,64.4271523178808,6.63907284768212,0.367549668874172,FALSE,FALSE,FALSE,FALSE
"1158",N703UW,19424,223,AA,3121,89,87.1031390134529,13.9955156950673,0.399103139013453,FALSE,FALSE,FALSE,FALSE
"1267",N931NN,19364,128,AA,1481,45,151.28125,11.5703125,0.3515625,FALSE,FALSE,FALSE,FALSE
"1425",N839NN,19363,155,AA,1034,59,124.922580645161,6.67096774193548,0.380645161290323,FALSE,FALSE,FALSE,FALSE
"595",N946UW,19255,306,AA,4192,108,62.9248366013072,13.6993464052288,0.352941176470588,FALSE,FALSE,FALSE,FALSE
"366",N907DL,19240,303,BA,638,88,63.4983498349835,2.10561056105611,0.29042904290429,FALSE,FALSE,FALSE,TRUE
"818",N837MH,19223,48,BA,-461,13,400.479166666667,-9.60416666666667,0.270833333333333,FALSE,FALSE,FALSE,TRUE
"677",N852NN,19220,156,AA,2217,62,123.205128205128,14.2115384615385,0.397435897435897,FALSE,FALSE,FALSE,FALSE
"275",N845NN,19143,142,AA,2015,63,134.80985915493,14.1901408450704,0.443661971830986,FALSE,FALSE,FALSE,FALSE
"477",N127UW,19089,196,AA,882,69,97.3928571428571,4.5,0.352040816326531,FALSE,FALSE,FALSE,FALSE
"1299",N827NN,19063,137,AA,101,45,139.14598540146,0.737226277372263,0.328467153284672,FALSE,FALSE,FALSE,FALSE
"756",N990AN,19041,137,AA,2354,65,138.985401459854,17.1824817518248,0.474452554744526,FALSE,FALSE,FALSE,FALSE
"1535",N173AN,19028,115,AA,2314,56,165.460869565217,20.1217391304348,0.48695652173913,FALSE,FALSE,FALSE,FALSE
"656",N104UW,18992,224,AA,2232,81,84.7857142857143,9.96428571428571,0.361607142857143,FALSE,FALSE,FALSE,FALSE
"509",N970DL,18934,295,BA,1029,70,64.1830508474576,3.48813559322034,0.23728813559322,FALSE,FALSE,FALSE,TRUE
"1572",N811NN,18918,139,AA,1205,52,136.10071942446,8.66906474820144,0.37410071942446,FALSE,FALSE,FALSE,FALSE
"491",N123UW,18917,219,AA,2165,78,86.37899543379,9.88584474885845,0.356164383561644,FALSE,FALSE,FALSE,FALSE
"559",N826NN,18895,143,AA,1424,60,132.132867132867,9.95804195804196,0.41958041958042,FALSE,FALSE,FALSE,FALSE
"1461",N846NN,18802,141,AA,1125,55,133.347517730496,7.97872340425532,0.390070921985816,FALSE,FALSE,FALSE,FALSE
"1116",N802NN,18783,145,AA,3080,56,129.537931034483,21.2413793103448,0.386206896551724,FALSE,FALSE,FALSE,FALSE
"924",N709UW,18753,228,AA,4265,89,82.25,18.7061403508772,0.390350877192982,FALSE,FALSE,FALSE,FALSE
"1336",N823NN,18728,132,AA,1484,57,141.878787878788,11.2424242424242,0.431818181818182,FALSE,FALSE,FALSE,FALSE
"1039",N958UW,18654,326,AA,6161,137,57.2208588957055,18.898773006135,0.420245398773006,FALSE,FALSE,FALSE,FALSE
"857",N968DL,18636,300,BA,-377,62,62.12,-1.25666666666667,0.206666666666667,FALSE,FALSE,FALSE,TRUE
"1764",N392DN,18628,128,BA,630,49,145.53125,4.921875,0.3828125,FALSE,FALSE,FALSE,TRUE
"1605",N712US,18626,199,AA,2635,81,93.5979899497487,13.2412060301508,0.407035175879397,FALSE,FALSE,FALSE,FALSE
"618",N713UW,18603,221,AA,1140,73,84.1764705882353,5.15837104072398,0.330316742081448,FALSE,FALSE,FALSE,FALSE
"1733",N192UW,18600,120,AA,2207,53,155,18.3916666666667,0.441666666666667,FALSE,FALSE,FALSE,FALSE
"1555",N343NB,18593,186,BA,3865,64,99.9623655913979,20.7795698924731,0.344086021505376,FALSE,FALSE,FALSE,TRUE
"1670",N842MH,18593,51,BA,413,16,364.56862745098,8.09803921568627,0.313725490196078,FALSE,FALSE,FALSE,TRUE
"1734",N665DN,18588,146,BA,2122,62,127.315068493151,14.5342465753425,0.424657534246575,FALSE,FALSE,FALSE,TRUE
"187",N948UW,18578,289,AA,3283,92,64.2837370242215,11.3598615916955,0.318339100346021,FALSE,FALSE,FALSE,FALSE
"1420",N935NN,18558,137,AA,613,52,135.459854014599,4.47445255474453,0.37956204379562,FALSE,FALSE,FALSE,FALSE
"755",N825NN,18555,144,AA,1092,53,128.854166666667,7.58333333333333,0.368055555555556,FALSE,FALSE,FALSE,FALSE
"1585",N951UW,18506,294,AA,2880,98,62.9455782312925,9.79591836734694,0.333333333333333,FALSE,FALSE,FALSE,FALSE
"1172",N770UW,18477,189,AA,214,47,97.7619047619048,1.13227513227513,0.248677248677249,FALSE,FALSE,FALSE,FALSE
"284",N903DE,18446,275,BA,512,81,67.0763636363636,1.86181818181818,0.294545454545455,FALSE,FALSE,FALSE,TRUE
"1101",N737US,18431,228,AA,1433,89,80.8377192982456,6.28508771929825,0.390350877192982,FALSE,FALSE,FALSE,FALSE
"1728",N3773D,18419,135,BA,1025,48,136.437037037037,7.59259259259259,0.355555555555556,FALSE,FALSE,FALSE,TRUE
"1289",N955DL,18417,288,BA,2154,90,63.9479166666667,7.47916666666667,0.3125,FALSE,FALSE,FALSE,TRUE
"106",N190AA,18343,108,AA,1722,52,169.842592592593,15.9444444444444,0.481481481481481,FALSE,FALSE,FALSE,FALSE
"789",N954UW,18302,301,AA,3900,119,60.8039867109635,12.9568106312292,0.395348837209302,FALSE,FALSE,FALSE,FALSE
"1514",N864NN,18258,138,AA,1137,56,132.304347826087,8.23913043478261,0.405797101449275,FALSE,FALSE,FALSE,FALSE
"118",N733UW,18257,218,AA,1457,68,83.7477064220184,6.68348623853211,0.311926605504587,FALSE,FALSE,FALSE,FALSE
"1632",N344NB,18248,166,BA,4159,69,109.927710843373,25.0542168674699,0.41566265060241,FALSE,FALSE,FALSE,TRUE
"1388",N840NN,18237,130,AA,2169,53,140.284615384615,16.6846153846154,0.407692307692308,FALSE,FALSE,FALSE,FALSE
"1229",N963UW,18202,272,AA,1371,85,66.9191176470588,5.04044117647059,0.3125,FALSE,FALSE,FALSE,FALSE
"1398",N902AN,18177,138,AA,2004,65,131.717391304348,14.5217391304348,0.471014492753623,FALSE,FALSE,FALSE,FALSE
"1443",N835NN,18132,132,AA,1282,48,137.363636363636,9.71212121212121,0.363636363636364,FALSE,FALSE,FALSE,FALSE
"1648",N956UW,18121,289,AA,5202,137,62.7024221453287,18,0.474048442906574,FALSE,FALSE,FALSE,FALSE
"1411",N309DE,18114,185,BA,1178,51,97.9135135135135,6.36756756756757,0.275675675675676,FALSE,FALSE,FALSE,TRUE
"816",N302DQ,18113,184,BA,-1210,38,98.4402173913043,-6.57608695652174,0.206521739130435,FALSE,FALSE,FALSE,TRUE
"4",N691AA,18040,108,AA,1258,49,167.037037037037,11.6481481481481,0.453703703703704,FALSE,FALSE,FALSE,FALSE
"1664",N829MH,17994,48,BA,-310,13,374.875,-6.45833333333333,0.270833333333333,FALSE,FALSE,FALSE,TRUE
"1025",N834NN,17973,143,AA,980,55,125.685314685315,6.85314685314685,0.384615384615385,FALSE,FALSE,FALSE,FALSE
"1475",N738US,17954,222,AA,-16,68,80.8738738738739,-0.0720720720720721,0.306306306306306,FALSE,FALSE,FALSE,FALSE
"1161",N725UW,17938,214,AA,2809,77,83.8224299065421,13.1261682242991,0.35981308411215,FALSE,FALSE,FALSE,FALSE
"361",N971AN,17923,143,AA,814,60,125.335664335664,5.69230769230769,0.41958041958042,FALSE,FALSE,FALSE,FALSE
"664",N394DA,17903,166,BA,635,49,107.849397590361,3.82530120481928,0.295180722891566,FALSE,FALSE,FALSE,TRUE
"1047",N821NN,17892,147,AA,1675,60,121.714285714286,11.3945578231293,0.408163265306122,FALSE,FALSE,FALSE,FALSE
"765",N724UW,17880,217,AA,4003,78,82.3963133640553,18.4470046082949,0.359447004608295,FALSE,FALSE,FALSE,FALSE
"1135",N110UW,17866,219,AA,2444,70,81.5799086757991,11.1598173515982,0.319634703196347,FALSE,FALSE,FALSE,FALSE
"1094",N126UW,17834,210,AA,1306,76,84.9238095238095,6.21904761904762,0.361904761904762,FALSE,FALSE,FALSE,FALSE
"1241",N305DQ,17820,171,BA,553,52,104.210526315789,3.23391812865497,0.304093567251462,FALSE,FALSE,FALSE,TRUE
"570",N306DQ,17807,180,BA,555,54,98.9277777777778,3.08333333333333,0.3,FALSE,FALSE,FALSE,TRUE
"1297",N829NN,17669,130,AA,926,55,135.915384615385,7.12307692307692,0.423076923076923,FALSE,FALSE,FALSE,FALSE
"700",N304DQ,17655,178,BA,-257,47,99.185393258427,-1.4438202247191,0.264044943820225,FALSE,FALSE,FALSE,TRUE
"1727",N341NB,17632,170,BA,920,58,103.717647058824,5.41176470588235,0.341176470588235,FALSE,FALSE,FALSE,TRUE
"667",N121UW,17630,207,AA,3592,87,85.1690821256039,17.3526570048309,0.420289855072464,FALSE,FALSE,FALSE,FALSE
"936",N700UW,17526,193,AA,1081,67,90.8082901554404,5.60103626943005,0.347150259067358,FALSE,FALSE,FALSE,FALSE
"1456",N838MH,17484,40,BA,-44,12,437.1,-1.1,0.3,FALSE,FALSE,FALSE,TRUE
"318",N705UW,17464,193,AA,2518,72,90.4870466321243,13.0466321243523,0.373056994818653,FALSE,FALSE,FALSE,FALSE
"147",N307DQ,17392,194,BA,-440,35,89.6494845360825,-2.2680412371134,0.180412371134021,FALSE,FALSE,FALSE,TRUE
"1159",N950UW,17389,288,AA,3836,117,60.3784722222222,13.3194444444444,0.40625,FALSE,FALSE,FALSE,FALSE
"821",N947DN,17330,205,BA,710,57,84.5365853658537,3.46341463414634,0.278048780487805,FALSE,FALSE,FALSE,TRUE
"269",N949DL,17317,260,BA,774,55,66.6038461538461,2.97692307692308,0.211538461538462,FALSE,FALSE,FALSE,TRUE
"1707",N163US,17252,116,AA,405,40,148.724137931034,3.49137931034483,0.344827586206897,FALSE,FALSE,FALSE,FALSE
"78",N856NN,17205,125,AA,1139,46,137.64,9.112,0.368,FALSE,FALSE,FALSE,FALSE
"1214",N125UW,17152,201,AA,866,82,85.3333333333333,4.30845771144279,0.407960199004975,FALSE,FALSE,TRUE,FALSE
"1537",N911DL,17111,251,BA,-235,54,68.1713147410359,-0.936254980079681,0.215139442231076,FALSE,FALSE,FALSE,TRUE
"865",N813NN,16955,127,AA,2010,59,133.503937007874,15.8267716535433,0.464566929133858,FALSE,FALSE,TRUE,FALSE
"1175",N721UW,16864,203,AA,935,45,83.0738916256158,4.60591133004926,0.221674876847291,FALSE,FALSE,TRUE,FALSE
"560",N186AN,16834,95,AA,580,40,177.2,6.10526315789474,0.421052631578947,FALSE,FALSE,TRUE,FALSE
"1540",N198AA,16829,97,AA,836,36,173.494845360825,8.61855670103093,0.371134020618557,FALSE,FALSE,TRUE,FALSE
"460",N183AN,16825,100,AA,-93,35,168.25,-0.93,0.35,FALSE,FALSE,TRUE,FALSE
"1301",N303DQ,16817,172,BA,692,45,97.7732558139535,4.02325581395349,0.261627906976744,FALSE,FALSE,FALSE,TRUE
"1331",N177AN,16663,95,AA,520,43,175.4,5.47368421052632,0.452631578947368,FALSE,FALSE,TRUE,FALSE
"1675",N839MH,16648,42,BA,-572,9,396.380952380952,-13.6190476190476,0.214285714285714,FALSE,FALSE,FALSE,TRUE
"1440",N109UW,16452,188,AA,1525,65,87.5106382978723,8.11170212765957,0.345744680851064,FALSE,FALSE,TRUE,FALSE
"5",N710UW,16449,195,AA,2386,75,84.3538461538461,12.2358974358974,0.384615384615385,FALSE,FALSE,TRUE,FALSE
"907",N835MH,16346,41,BA,-177,12,398.682926829268,-4.31707317073171,0.292682926829268,FALSE,FALSE,FALSE,TRUE
"1313",N714US,16321,195,AA,185,59,83.6974358974359,0.948717948717949,0.302564102564103,FALSE,FALSE,TRUE,FALSE
"417",N310DE,16313,169,BA,-238,37,96.5266272189349,-1.40828402366864,0.218934911242604,FALSE,FALSE,FALSE,TRUE
"1153",N836NN,16287,111,AA,1076,42,146.72972972973,9.69369369369369,0.378378378378378,FALSE,FALSE,TRUE,FALSE
"626",N722US,16267,197,AA,1921,66,82.5736040609137,9.75126903553299,0.33502538071066,FALSE,FALSE,TRUE,FALSE
"29",N301DQ,16220,166,BA,351,44,97.710843373494,2.1144578313253,0.265060240963855,FALSE,FALSE,FALSE,TRUE
"526",N947AT,16118,225,BA,629,55,71.6355555555556,2.79555555555556,0.244444444444444,FALSE,FALSE,FALSE,TRUE
"1367",N843MH,16085,34,BA,353,13,473.088235294118,10.3823529411765,0.382352941176471,FALSE,FALSE,FALSE,TRUE
"985",N806NN,15984,127,AA,1921,57,125.858267716535,15.1259842519685,0.448818897637795,FALSE,FALSE,TRUE,FALSE
"1491",N189AN,15965,89,AA,962,35,179.38202247191,10.8089887640449,0.393258426966292,FALSE,FALSE,TRUE,FALSE
"1315",N196AA,15866,93,AA,2378,51,170.602150537634,25.5698924731183,0.548387096774194,FALSE,FALSE,TRUE,FALSE
"1344",N184AN,15856,98,AA,474,36,161.795918367347,4.83673469387755,0.36734693877551,FALSE,FALSE,TRUE,FALSE
"1465",N970AN,15740,115,AA,799,43,136.869565217391,6.94782608695652,0.373913043478261,FALSE,FALSE,TRUE,FALSE
"39",N982AN,15708,129,AA,3682,70,121.767441860465,28.5426356589147,0.542635658914729,FALSE,FALSE,TRUE,FALSE
"1759",N932NN,15482,115,AA,1268,53,134.626086956522,11.0260869565217,0.460869565217391,FALSE,FALSE,TRUE,FALSE
"1022",N860NN,15466,115,AA,801,40,134.486956521739,6.96521739130435,0.347826086956522,FALSE,FALSE,TRUE,FALSE
"1433",N188AN,15466,88,AA,1018,44,175.75,11.5681818181818,0.5,FALSE,FALSE,TRUE,FALSE
"1395",N172AJ,15462,90,AA,4257,50,171.8,47.3,0.555555555555556,FALSE,FALSE,TRUE,FALSE
"645",N983AN,15460,121,AA,496,44,127.768595041322,4.09917355371901,0.363636363636364,FALSE,FALSE,TRUE,FALSE
"1770",N406AN,15394,77,AA,1356,27,199.922077922078,17.6103896103896,0.350649350649351,FALSE,FALSE,TRUE,FALSE
"1679",N844MH,15380,45,BA,994,16,341.777777777778,22.0888888888889,0.355555555555556,FALSE,FALSE,FALSE,TRUE
"780",N934NN,15119,125,AA,451,50,120.952,3.608,0.4,FALSE,FALSE,TRUE,FALSE
"1760",N3757D,15112,121,BA,-557,32,124.892561983471,-4.60330578512397,0.264462809917355,FALSE,FALSE,FALSE,TRUE
"1761",N966AN,15097,111,AA,1921,49,136.009009009009,17.3063063063063,0.441441441441441,FALSE,FALSE,TRUE,FALSE
"479",N701UW,15059,192,AA,551,57,78.4322916666667,2.86979166666667,0.296875,FALSE,FALSE,TRUE,FALSE
"792",N175AN,14974,90,AA,1178,46,166.377777777778,13.0888888888889,0.511111111111111,FALSE,FALSE,TRUE,FALSE
"1503",N308DE,14922,170,BA,639,55,87.7764705882353,3.75882352941176,0.323529411764706,FALSE,FALSE,FALSE,TRUE
"1673",N191AN,14916,91,AA,1539,40,163.912087912088,16.9120879120879,0.43956043956044,FALSE,FALSE,TRUE,FALSE
"346",N772AN,14909,41,AA,380,15,363.634146341463,9.26829268292683,0.365853658536585,FALSE,FALSE,TRUE,FALSE
"1557",N825MH,14884,45,BA,610,18,330.755555555556,13.5555555555556,0.4,FALSE,FALSE,FALSE,TRUE
"339",N904DL,14459,225,BA,892,55,64.2622222222222,3.96444444444444,0.244444444444444,FALSE,FALSE,FALSE,TRUE
"55",N3760C,14431,119,BA,-432,28,121.268907563025,-3.63025210084034,0.235294117647059,FALSE,FALSE,FALSE,TRUE
"1547",N185AN,14393,86,AA,1887,47,167.360465116279,21.9418604651163,0.546511627906977,FALSE,FALSE,TRUE,FALSE
"709",N9026C,14284,130,AA,-67,35,109.876923076923,-0.515384615384615,0.269230769230769,FALSE,FALSE,TRUE,FALSE
"1763",N120DU,14270,108,BA,2712,53,132.12962962963,25.1111111111111,0.490740740740741,FALSE,FALSE,FALSE,TRUE
"1330",N730US,14261,166,AA,1769,50,85.9096385542169,10.6566265060241,0.301204819277108,FALSE,FALSE,TRUE,FALSE
"1237",N836MH,14187,45,BA,820,19,315.266666666667,18.2222222222222,0.422222222222222,FALSE,FALSE,FALSE,TRUE
"549",N9023N,14185,137,AA,4635,67,103.540145985401,33.8321167883212,0.489051094890511,FALSE,FALSE,TRUE,FALSE
"1233",N8001N,14137,132,AA,1441,53,107.098484848485,10.9166666666667,0.401515151515151,FALSE,FALSE,TRUE,FALSE
"402",N376NW,14072,127,BA,2394,57,110.803149606299,18.8503937007874,0.448818897637795,FALSE,FALSE,FALSE,TRUE
"1052",N760AN,13991,41,AA,275,16,341.243902439024,6.70731707317073,0.390243902439024,FALSE,FALSE,TRUE,FALSE
"302",N3759,13645,93,BA,410,29,146.720430107527,4.40860215053763,0.311827956989247,FALSE,FALSE,FALSE,TRUE
"1354",N820DX,13562,145,BA,728,52,93.5310344827586,5.02068965517241,0.358620689655172,FALSE,FALSE,FALSE,TRUE
"1771",N968AN,13558,112,AA,269,46,121.053571428571,2.40178571428571,0.410714285714286,FALSE,FALSE,TRUE,FALSE
"631",N105UW,13324,147,AA,2960,61,90.6394557823129,20.1360544217687,0.414965986394558,FALSE,FALSE,TRUE,FALSE
"621",N827MH,13270,33,BA,266,11,402.121212121212,8.06060606060606,0.333333333333333,FALSE,FALSE,FALSE,TRUE
"1767",N766US,13103,136,AA,-282,30,96.3455882352941,-2.07352941176471,0.220588235294118,FALSE,FALSE,TRUE,FALSE
"689",N93003,13044,113,AA,1593,37,115.433628318584,14.0973451327434,0.327433628318584,FALSE,FALSE,TRUE,FALSE
"287",N765US,12969,115,AA,322,32,112.773913043478,2.8,0.278260869565217,FALSE,FALSE,TRUE,FALSE
"1139",N90024,12966,120,AA,1432,53,108.05,11.9333333333333,0.441666666666667,FALSE,FALSE,TRUE,FALSE
"89",N3758Y,12859,113,BA,333,42,113.796460176991,2.94690265486726,0.371681415929204,FALSE,FALSE,FALSE,TRUE
"802",N752AN,12839,36,AA,-77,11,356.638888888889,-2.13888888888889,0.305555555555556,FALSE,FALSE,TRUE,FALSE
"374",N111US,12811,154,AA,1523,60,83.1883116883117,9.88961038961039,0.38961038961039,FALSE,FALSE,TRUE,FALSE
"1776",N180US,12795,78,AA,808,37,164.038461538462,10.3589743589744,0.474358974358974,FALSE,FALSE,TRUE,FALSE
"256",N808NN,12753,96,AA,1573,41,132.84375,16.3854166666667,0.427083333333333,FALSE,FALSE,TRUE,FALSE
"762",N819DX,12717,131,BA,2649,54,97.0763358778626,20.2213740458015,0.412213740458015,FALSE,FALSE,FALSE,TRUE
"727",N8031M,12684,126,AA,1724,43,100.666666666667,13.6825396825397,0.341269841269841,FALSE,FALSE,TRUE,FALSE
"1424",N103NN,12589,42,AA,19,13,299.738095238095,0.452380952380952,0.30952380952381,FALSE,FALSE,TRUE,FALSE
"1677",N840MH,12384,36,BA,52,8,344,1.44444444444444,0.222222222222222,FALSE,FALSE,FALSE,TRUE
"1446",N834MH,12369,30,BA,-352,6,412.3,-11.7333333333333,0.2,FALSE,FALSE,FALSE,TRUE
"1627",N831MH,12346,33,BA,-351,6,374.121212121212,-10.6363636363636,0.181818181818182,FALSE,FALSE,FALSE,TRUE
"1766",N773XF,12331,119,AA,-381,27,103.621848739496,-3.20168067226891,0.226890756302521,FALSE,FALSE,TRUE,FALSE
"1633",N822DX,12276,122,BA,3653,54,100.622950819672,29.9426229508197,0.442622950819672,FALSE,FALSE,FALSE,TRUE
"1646",N845MH,12237,40,BA,-6,15,305.925,-0.15,0.375,FALSE,FALSE,FALSE,TRUE
"1110",N102NN,12217,40,AA,-10,13,305.425,-0.25,0.325,FALSE,FALSE,TRUE,FALSE
"1077",N758AN,12176,34,AA,-209,8,358.117647058824,-6.14705882352941,0.235294117647059,FALSE,FALSE,TRUE,FALSE
"1550",N9012,12019,112,AA,1433,40,107.3125,12.7946428571429,0.357142857142857,FALSE,FALSE,TRUE,FALSE
"1575",N9013A,11943,107,AA,505,38,111.616822429907,4.7196261682243,0.355140186915888,FALSE,FALSE,TRUE,FALSE
"1238",N195AN,11902,65,AA,1343,30,183.107692307692,20.6615384615385,0.461538461538462,FALSE,FALSE,TRUE,FALSE
"1586",N841MH,11822,32,BA,-325,7,369.4375,-10.15625,0.21875,FALSE,FALSE,FALSE,TRUE
"993",N385AM,11740,66,AA,1281,26,177.878787878788,19.4090909090909,0.393939393939394,FALSE,FALSE,TRUE,FALSE
"915",N70020,11449,108,AA,991,39,106.009259259259,9.17592592592593,0.361111111111111,FALSE,FALSE,TRUE,FALSE
"1393",N781AN,11274,35,AA,-364,8,322.114285714286,-10.4,0.228571428571429,FALSE,FALSE,TRUE,FALSE
"1690",N833MH,11212,32,BA,330,13,350.375,10.3125,0.40625,FALSE,FALSE,FALSE,TRUE
"396",N9022G,11188,107,AA,3182,51,104.560747663551,29.7383177570093,0.476635514018692,FALSE,FALSE,TRUE,FALSE
"1545",N981DL,11089,178,BA,543,56,62.2977528089888,3.05056179775281,0.314606741573034,FALSE,FALSE,FALSE,TRUE
"1493",N821DX,11059,115,BA,1259,40,96.1652173913044,10.9478260869565,0.347826086956522,FALSE,FALSE,FALSE,TRUE
"1620",N789AN,11044,33,AA,-24,9,334.666666666667,-0.727272727272727,0.272727272727273,FALSE,FALSE,TRUE,FALSE
"1152",N4032T,11008,113,AA,1348,42,97.4159292035398,11.929203539823,0.371681415929204,FALSE,FALSE,TRUE,FALSE
"1300",N823DX,10976,116,BA,2550,51,94.6206896551724,21.9827586206897,0.439655172413793,FALSE,FALSE,FALSE,TRUE
"961",N9016,10957,107,AA,422,39,102.401869158879,3.94392523364486,0.364485981308411,FALSE,FALSE,TRUE,FALSE
